# ell, dCl_tt, dCl_te, dCl_ee
2.270000000000000000e+02 -1.385282326217326609e+00 -5.905008343169345156e-03 -2.603219755341607661e-04
2.280000000000000000e+02 -1.372193302524455483e+00 -6.252869043573828015e-03 -2.663726838178985361e-04
2.290000000000000000e+02 -1.359131091006382519e+00 -6.595994209577129078e-03 -2.727282983057934462e-04
2.300000000000000000e+02 -1.346096859907576659e+00 -6.934293675137452248e-03 -2.793875855265124481e-04
2.310000000000000000e+02 -1.333091777472523276e+00 -7.267677274213497560e-03 -2.863493120087343656e-04
2.320000000000000000e+02 -1.320117011945676211e+00 -7.596054840763593816e-03 -2.936122442811379680e-04
2.330000000000000000e+02 -1.307173731571488640e+00 -7.919336208746687381e-03 -3.011751488724096143e-04
2.340000000000000000e+02 -1.294263104594493674e+00 -8.237431212120921442e-03 -3.090367923112126241e-04
2.350000000000000000e+02 -1.281386299259128725e+00 -8.550249684845120934e-03 -3.171959411262334646e-04
2.360000000000000000e+02 -1.268544483809800116e+00 -8.857701460877862726e-03 -3.256513618461470022e-04
2.370000000000000000e+02 -1.255738826491104021e+00 -9.159696374177472150e-03 -3.344018209996242001e-04
2.380000000000000000e+02 -1.242970493367079321e+00 -9.456155401449345063e-03 -3.434454525421902472e-04
2.390000000000000000e+02 -1.230240641780423916e+00 -9.747044090384671816e-03 -3.527778601367019084e-04
2.400000000000000000e+02 -1.217550426893579729e+00 -1.003233913142219727e-02 -3.623940148728469184e-04
2.410000000000000000e+02 -1.204901003868798393e+00 -1.031201721499968270e-02 -3.722888878403323647e-04
2.420000000000000000e+02 -1.192293527868553360e+00 -1.058605503155550520e-02 -3.824574501288421869e-04
2.430000000000000000e+02 -1.179729154055144003e+00 -1.085442927152816678e-02 -3.928946728280833644e-04
2.440000000000000000e+02 -1.167209037590932752e+00 -1.111711662535517890e-02 -4.035955270277475889e-04
2.450000000000000000e+02 -1.154734333638298027e+00 -1.137409378347528817e-02 -4.145549838175147887e-04
2.460000000000000000e+02 -1.142306197359618469e+00 -1.162533743632637902e-02 -4.257680142871076096e-04
2.470000000000000000e+02 -1.129925783917208770e+00 -1.187082427434682855e-02 -4.372295895262098288e-04
2.480000000000000000e+02 -1.117594248473463558e+00 -1.211053098797513876e-02 -4.489346806245208903e-04
2.490000000000000000e+02 -1.105312746190745266e+00 -1.234443426764906919e-02 -4.608782586717285286e-04
2.500000000000000000e+02 -1.093082432231416545e+00 -1.257251080380687031e-02 -4.730552947575436258e-04
2.510000000000000000e+02 -1.080904461757808077e+00 -1.279473728688679951e-02 -4.854607599716423156e-04
2.520000000000000000e+02 -1.068779989932330476e+00 -1.301109040732723390e-02 -4.980896254037356970e-04
2.530000000000000000e+02 -1.056710171917298213e+00 -1.322154685556580639e-02 -5.109368621435035358e-04
2.540000000000000000e+02 -1.044696162875137668e+00 -1.342608332204139193e-02 -5.239974412806608882e-04
2.550000000000000000e+02 -1.032739117968116238e+00 -1.362467649719212130e-02 -5.372663339048837795e-04
2.560000000000000000e+02 -1.020840192358675624e+00 -1.381730307145599690e-02 -5.507385111058792429e-04
2.570000000000000000e+02 -1.009000541209146951e+00 -1.400393973527115296e-02 -5.644089439733544203e-04
2.580000000000000000e+02 -9.972213196819005310e-01 -1.418456317907559362e-02 -5.782726035969855535e-04
2.590000000000000000e+02 -9.855036829392990194e-01 -1.435915009330806895e-02 -5.923244610664795675e-04
2.600000000000000000e+02 -9.738487861436813109e-01 -1.452767716840621184e-02 -6.065594874715281000e-04
2.610000000000000000e+02 -9.622577844574494721e-01 -1.469012109480889727e-02 -6.209726539018305949e-04
2.620000000000000000e+02 -9.507318330429345155e-01 -1.484645856295375987e-02 -6.355589314470862792e-04
2.630000000000000000e+02 -9.392720870625148599e-01 -1.499666626327917848e-02 -6.503132911969713948e-04
2.640000000000000000e+02 -9.278797016785292895e-01 -1.514072088622352673e-02 -6.652307042412006731e-04
2.650000000000000000e+02 -9.165558320533482295e-01 -1.527859912222456762e-02 -6.803061416694657516e-04
2.660000000000000000e+02 -9.053015492250475749e-01 -1.541028790909195617e-02 -6.955342187484561288e-04
2.670000000000000000e+02 -8.941175877343491285e-01 -1.553581517411910771e-02 -7.109081274528987167e-04
2.680000000000000000e+02 -8.830045979977670934e-01 -1.565521909196885761e-02 -7.264207039344719929e-04
2.690000000000000000e+02 -8.719632304317366245e-01 -1.576853783730676473e-02 -7.420647843449086449e-04
2.700000000000000000e+02 -8.609941354526766677e-01 -1.587580958479653873e-02 -7.578332048359024374e-04
2.710000000000000000e+02 -8.500979634770858828e-01 -1.597707250910224835e-02 -7.737188015591782517e-04
2.720000000000000000e+02 -8.392753649214149680e-01 -1.607236478488797277e-02 -7.897144106664222632e-04
2.730000000000000000e+02 -8.285269902021068500e-01 -1.616172458681877297e-02 -8.058128683093516553e-04
2.740000000000000000e+02 -8.178534897356283251e-01 -1.624519008955748606e-02 -8.220070106396990071e-04
2.750000000000000000e+02 -8.072555139384223200e-01 -1.632279946776868385e-02 -8.382896738091348814e-04
2.760000000000000000e+02 -7.967337132269634026e-01 -1.639459089611743428e-02 -8.546536939693531515e-04
