# ell, fid_Cl_tt, fid_Cl_te, fid_Cl_ee
2.522000000000000000e+03 7.310544896985840080e-05 -3.047108204626622821e-06 2.901234139079886349e-06
2.523000000000000000e+03 7.285350540715601533e-05 -3.056623291922861014e-06 2.900813625419042036e-06
2.524000000000000000e+03 7.260374097038492579e-05 -3.066455736330397630e-06 2.900300904503610527e-06
2.525000000000000000e+03 7.235615216279818636e-05 -3.076594428098972006e-06 2.899694519312611990e-06
2.526000000000000000e+03 7.211073548764871570e-05 -3.087028257478321788e-06 2.898993012825067439e-06
2.527000000000000000e+03 7.186748744818955445e-05 -3.097746114718183771e-06 2.898194928019997465e-06
2.528000000000000000e+03 7.162640454767366192e-05 -3.108736890068297296e-06 2.897298807876423082e-06
2.529000000000000000e+03 7.138748328935402452e-05 -3.119989473778399583e-06 2.896303195373364034e-06
2.530000000000000000e+03 7.115072017648368290e-05 -3.131492756098228700e-06 2.895206633489843029e-06
2.531000000000000000e+03 7.091611171231556926e-05 -3.143235627277522715e-06 2.894007665204878541e-06
2.532000000000000000e+03 7.068365440010271068e-05 -3.155206977566019696e-06 2.892704833497492854e-06
2.533000000000000000e+03 7.045334474309808003e-05 -3.167395697213457711e-06 2.891296681346706136e-06
2.534000000000000000e+03 7.022517924455467728e-05 -3.179790676469573980e-06 2.889781751731538131e-06
2.535000000000000000e+03 6.999915440772548885e-05 -3.192380805584107844e-06 2.888158587631011122e-06
2.536000000000000000e+03 6.977526673586350117e-05 -3.205154974806796945e-06 2.886425732024144855e-06
2.537000000000000000e+03 6.955351273222170065e-05 -3.218102074387378081e-06 2.884581727889960766e-06
2.538000000000000000e+03 6.933388890005308728e-05 -3.231210994575590168e-06 2.882625118207479024e-06
2.539000000000000000e+03 6.911639174261066101e-05 -3.244470625621170850e-06 2.880554445955720218e-06
2.540000000000000000e+03 6.890101776314738117e-05 -3.257869857773857771e-06 2.878368254113705363e-06
2.541000000000000000e+03 6.868776346491628840e-05 -3.271397581283389846e-06 2.876065085660455474e-06
2.542000000000000000e+03 6.847662535117032844e-05 -3.285042686399505143e-06 2.873643483574990294e-06
2.543000000000000000e+03 6.826759992516251484e-05 -3.298794063371940884e-06 2.871101990836331261e-06
2.544000000000000000e+03 6.806068369014583400e-05 -3.312640602450434713e-06 2.868439150423498542e-06
2.545000000000000000e+03 6.785587314937325881e-05 -3.326571193884725121e-06 2.865653505315513576e-06
2.546000000000000000e+03 6.765316480609778922e-05 -3.340574727924550600e-06 2.862743598491396952e-06
2.547000000000000000e+03 6.745255516357243878e-05 -3.354640094819648794e-06 2.859707972930169262e-06
2.548000000000000000e+03 6.725404072505015323e-05 -3.368756184819756500e-06 2.856545171610850673e-06
2.549000000000000000e+03 6.705761799378397322e-05 -3.382911888174613905e-06 2.853253737512462622e-06
2.550000000000000000e+03 6.686328347302687161e-05 -3.397096095133957805e-06 2.849832213614025701e-06
2.551000000000000000e+03 6.667103366603180771e-05 -3.411297695947525423e-06 2.846279142894560077e-06
2.552000000000000000e+03 6.648086507605180861e-05 -3.425505580865055248e-06 2.842593068333086764e-06
2.553000000000000000e+03 6.629277420633986073e-05 -3.439708640136286196e-06 2.838772532908626776e-06
2.554000000000000000e+03 6.610675756014893693e-05 -3.453895764010955489e-06 2.834816079600200280e-06
2.555000000000000000e+03 6.592280814199781656e-05 -3.468056411660043487e-06 2.830722656959218522e-06
2.556000000000000000e+03 6.574090496146834219e-05 -3.482182317939500997e-06 2.826492835826655360e-06
2.557000000000000000e+03 6.556102352940812222e-05 -3.496265786626523238e-06 2.822127592615874036e-06
2.558000000000000000e+03 6.538313935666477861e-05 -3.510299121498300345e-06 2.817627903740237368e-06
2.559000000000000000e+03 6.520722795408596039e-05 -3.524274626332028807e-06 2.812994745613109869e-06
2.560000000000000000e+03 6.503326483251924888e-05 -3.538184604904899605e-06 2.808229094647854781e-06
2.561000000000000000e+03 6.486122550281227955e-05 -3.552021360994108806e-06 2.803331927257835345e-06
2.562000000000000000e+03 6.469108547581268792e-05 -3.565777198376847815e-06 2.798304219856416076e-06
2.563000000000000000e+03 6.452282026236805528e-05 -3.579444420830309733e-06 2.793146948856959366e-06
2.564000000000000000e+03 6.435640537332604422e-05 -3.593015332131689777e-06 2.787861090672828883e-06
2.565000000000000000e+03 6.419181631953424960e-05 -3.606482236058181048e-06 2.782447621717389985e-06
2.566000000000000000e+03 6.402902861184026626e-05 -3.619837436386976223e-06 2.776907518404003797e-06
2.567000000000000000e+03 6.386801776109177035e-05 -3.633073236895268826e-06 2.771241757146035679e-06
2.568000000000000000e+03 6.370875927813632962e-05 -3.646181941360251956e-06 2.765451314356848025e-06
2.569000000000000000e+03 6.355122867382162022e-05 -3.659155853559119986e-06 2.759537166449805772e-06
2.570000000000000000e+03 6.339540145899519633e-05 -3.671987277269066014e-06 2.753500289838270467e-06
2.571000000000000000e+03 6.324125314450472057e-05 -3.684668516267283989e-06 2.747341660935608317e-06
2.572000000000000000e+03 6.308875924119780132e-05 -3.697191874330965739e-06 2.741062256155180446e-06
2.573000000000000000e+03 6.293789525992206054e-05 -3.709549655237305637e-06 2.734663051910351791e-06
2.574000000000000000e+03 6.278863671152510662e-05 -3.721734162763498477e-06 2.728145024614485593e-06
2.575000000000000000e+03 6.264095910685458862e-05 -3.733737700686735240e-06 2.721509150680945519e-06
2.576000000000000000e+03 6.249483795675808782e-05 -3.745552572784210722e-06 2.714756406523095232e-06
2.577000000000000000e+03 6.235024877208323972e-05 -3.757171082833118446e-06 2.707887768554297977e-06
2.578000000000000000e+03 6.220716706367765273e-05 -3.768585534610651513e-06 2.700904213187917417e-06
2.579000000000000000e+03 6.206556834238897589e-05 -3.779788231894003871e-06 2.693806716837317219e-06
2.580000000000000000e+03 6.192542811906481760e-05 -3.790771478460367348e-06 2.686596255915861895e-06
2.581000000000000000e+03 6.178672190455275915e-05 -3.801527578086937162e-06 2.679273806836913416e-06
2.582000000000000000e+03 6.164942520970047670e-05 -3.812048834550906838e-06 2.671840346013835449e-06
2.583000000000000000e+03 6.151351354535556509e-05 -3.822327551629468630e-06 2.664296849859992928e-06
2.584000000000000000e+03 6.137896242236563272e-05 -3.832356033099816059e-06 2.656644294788747826e-06
2.585000000000000000e+03 6.124574735157831509e-05 -3.842126582739142228e-06 2.648883657213465502e-06
2.586000000000000000e+03 6.111384384384122058e-05 -3.851631504324641930e-06 2.641015913547508775e-06
2.587000000000000000e+03 6.098322741000198471e-05 -3.860863101633509960e-06 2.633042040204240462e-06
2.588000000000000000e+03 6.085387356090820232e-05 -3.869813678442935183e-06 2.624963013597024654e-06
2.589000000000000000e+03 6.072575780740752246e-05 -3.878475538530114087e-06 2.616779810139225438e-06
2.590000000000000000e+03 6.059885566034753997e-05 -3.886840985672240620e-06 2.608493406244205211e-06
2.591000000000000000e+03 6.047314263057587680e-05 -3.894902323646507035e-06 2.600104778325328908e-06
2.592000000000000000e+03 6.034859422894018200e-05 -3.902651856230105585e-06 2.591614902795959347e-06
2.593000000000000000e+03 6.022518596628803687e-05 -3.910081887200231912e-06 2.583024756069460194e-06
2.594000000000000000e+03 6.010289277726102897e-05 -3.917185792839660030e-06 2.574335522561555280e-06
2.595000000000000000e+03 5.998168729167643214e-05 -3.923961239453490999e-06 2.565549218697406128e-06
2.596000000000000000e+03 5.986154156314555362e-05 -3.930406965852405945e-06 2.556668068904535701e-06
2.597000000000000000e+03 5.974242764527963286e-05 -3.936521710847085996e-06 2.547694297610466533e-06
2.598000000000000000e+03 5.962431759168992289e-05 -3.942304213248213972e-06 2.538630129242720315e-06
2.599000000000000000e+03 5.950718345598766994e-05 -3.947753211866473542e-06 2.529477788228819160e-06
2.600000000000000000e+03 5.939099729178414736e-05 -3.952867445512543291e-06 2.520239498996286028e-06
2.601000000000000000e+03 5.927573115269062172e-05 -3.957645652997106886e-06 2.510917485972643033e-06
2.602000000000000000e+03 5.916135709231832570e-05 -3.962086573130844608e-06 2.501513973585411863e-06
2.603000000000000000e+03 5.904784716427852588e-05 -3.966188944724441818e-06 2.492031186262115056e-06
2.604000000000000000e+03 5.893517342218248205e-05 -3.969951506588577103e-06 2.482471348430275995e-06
2.605000000000000000e+03 5.882330791964144044e-05 -3.973372997533933282e-06 2.472836684517415100e-06
2.606000000000000000e+03 5.871222271026668797e-05 -3.976452156371192331e-06 2.463129418951055754e-06
2.607000000000000000e+03 5.860188984766943697e-05 -3.979187721911037917e-06 2.453351776158719646e-06
2.608000000000000000e+03 5.849228138546098114e-05 -3.981578432964147778e-06 2.443505980567930585e-06
2.609000000000000000e+03 5.838336937725256671e-05 -3.983623028341207276e-06 2.433594256606208989e-06
2.610000000000000000e+03 5.827512587665544669e-05 -3.985320246852897539e-06 2.423618828701077395e-06
2.611000000000000000e+03 5.816752293728086733e-05 -3.986668827309899693e-06 2.413581921280059186e-06
2.612000000000000000e+03 5.806053261274010197e-05 -3.987667508522896558e-06 2.403485758770675205e-06
2.613000000000000000e+03 5.795412695664440363e-05 -3.988315029302569263e-06 2.393332565600449260e-06
2.614000000000000000e+03 5.784827802260501854e-05 -3.988610128459599780e-06 2.383124566196902616e-06
2.615000000000000000e+03 5.774295786423322684e-05 -3.988551544804670084e-06 2.372863984987557811e-06
2.616000000000000000e+03 5.763813853514028831e-05 -3.988138017148462994e-06 2.362553046399936533e-06
2.617000000000000000e+03 5.753379208893740854e-05 -3.987368284301658792e-06 2.352193974861561744e-06
2.618000000000000000e+03 5.742989057923590830e-05 -3.986241085074939451e-06 2.341788994799955979e-06
2.619000000000000000e+03 5.732640605964701351e-05 -3.984755158278989485e-06 2.331340330642640928e-06
2.620000000000000000e+03 5.722331058378196363e-05 -3.982909242724487481e-06 2.320850206817139129e-06
2.621000000000000000e+03 5.712057620525203878e-05 -3.980702077222115412e-06 2.310320847750972694e-06
2.622000000000000000e+03 5.701817497766849876e-05 -3.978132400582557794e-06 2.299754477871664160e-06
2.623000000000000000e+03 5.691607895464259657e-05 -3.975198951616495752e-06 2.289153321606735640e-06
2.624000000000000000e+03 5.681426018978558525e-05 -3.971900469134608720e-06 2.278519603383708823e-06
2.625000000000000000e+03 5.671269073670871780e-05 -3.968235691947582061e-06 2.267855547630106671e-06
2.626000000000000000e+03 5.661134264902326080e-05 -3.964203358866094358e-06 2.257163378773451719e-06
2.627000000000000000e+03 5.651018798034048758e-05 -3.959802208700830975e-06 2.246445321241265234e-06
2.628000000000000000e+03 5.640919878427160374e-05 -3.955030980262470497e-06 2.235703599461070600e-06
2.629000000000000000e+03 5.630834711442792327e-05 -3.949888412361696592e-06 2.224940437860389506e-06
2.630000000000000000e+03 5.620760502442067208e-05 -3.944373243809190387e-06 2.214158060866744488e-06
2.631000000000000000e+03 5.610694456786108965e-05 -3.938484213415634703e-06 2.203358692907657237e-06
2.632000000000000000e+03 5.600633779836047642e-05 -3.932220059991710666e-06 2.192544558410650713e-06
2.633000000000000000e+03 5.590575876167534438e-05 -3.925580425742117524e-06 2.181717844660035752e-06
2.634000000000000000e+03 5.580518947214341085e-05 -3.918568566447622775e-06 2.170880590367279776e-06
2.635000000000000000e+03 5.570461393624768598e-05 -3.911188641283012884e-06 2.160034797100639780e-06
2.636000000000000000e+03 5.560401616047110540e-05 -3.903444809423070927e-06 2.149182466428371909e-06
2.637000000000000000e+03 5.550338015129668606e-05 -3.895341230042585065e-06 2.138325599918731461e-06
2.638000000000000000e+03 5.540268991520743813e-05 -3.886882062316336680e-06 2.127466199139976702e-06
2.639000000000000000e+03 5.530192945868634465e-05 -3.878071465419114778e-06 2.116606265660362082e-06
2.640000000000000000e+03 5.520108278821637515e-05 -3.868913598525701591e-06 2.105747801048145866e-06
2.641000000000000000e+03 5.510013391028051945e-05 -3.859412620810883582e-06 2.094892806871583351e-06
2.642000000000000000e+03 5.499906683136178095e-05 -3.849572691449445523e-06 2.084043284698931109e-06
2.643000000000000000e+03 5.489786555794314948e-05 -3.839397969616172185e-06 2.073201236098446132e-06
2.644000000000000000e+03 5.479651409650762166e-05 -3.828892614485850034e-06 2.062368662638384143e-06
2.645000000000000000e+03 5.469499645353818055e-05 -3.818060785233262994e-06 2.051547565887001287e-06
2.646000000000000000e+03 5.459329663551780242e-05 -3.806906641033197106e-06 2.040739947412554982e-06
2.647000000000000000e+03 5.449139864892949746e-05 -3.795434341060437141e-06 2.029947808783300526e-06
2.648000000000000000e+03 5.438928650025624193e-05 -3.783648044489767024e-06 2.019173151567495759e-06
2.649000000000000000e+03 5.428694419598102569e-05 -3.771551910495974068e-06 2.008417977333395134e-06
2.650000000000000000e+03 5.418435574258685211e-05 -3.759150098253842195e-06 1.997684287649257337e-06
2.651000000000000000e+03 5.408150514655669748e-05 -3.746446766938156178e-06 1.986974084083336821e-06
2.652000000000000000e+03 5.397837641437357875e-05 -3.733446075723702905e-06 1.976289368203891002e-06
2.653000000000000000e+03 5.387495355252044509e-05 -3.720152183785265876e-06 1.965632141579175603e-06
2.654000000000000000e+03 5.377122056748029989e-05 -3.706569250297630711e-06 1.955004405777448464e-06
2.655000000000000000e+03 5.366716146573614654e-05 -3.692701434435581332e-06 1.944408162366963613e-06
2.656000000000000000e+03 5.356276025377097489e-05 -3.678552895373905477e-06 1.933845412915979737e-06
2.657000000000000000e+03 5.345800093806776120e-05 -3.664127792287386645e-06 1.923318158992752560e-06
2.658000000000000000e+03 5.335286752510949533e-05 -3.649430284350810878e-06 1.912828402165537379e-06
2.659000000000000000e+03 5.324734402137917388e-05 -3.634464530738962524e-06 1.902378144002592671e-06
2.660000000000000000e+03 5.314141443335980024e-05 -3.619234690626626778e-06 1.891969386072172888e-06
2.661000000000000000e+03 5.303506276753433037e-05 -3.603744923188588834e-06 1.881604129942535234e-06
2.662000000000000000e+03 5.292827303038578798e-05 -3.587999387599633464e-06 1.871284377181936490e-06
2.663000000000000000e+03 5.282102922839715614e-05 -3.572002243034547132e-06 1.861012129358632592e-06
2.664000000000000000e+03 5.271331536805140436e-05 -3.555757648668114187e-06 1.850789388040879684e-06
2.665000000000000000e+03 5.260511545583154279e-05 -3.539269763675119823e-06 1.840618154796934126e-06
2.666000000000000000e+03 5.249641349822056129e-05 -3.522542747230348811e-06 1.830500431195053968e-06
2.667000000000000000e+03 5.238719350170142257e-05 -3.505580758508586347e-06 1.820438218803493451e-06
2.668000000000000000e+03 5.227743947275715713e-05 -3.488387956684618894e-06 1.810433519190510415e-06
2.669000000000000000e+03 5.216713541787073449e-05 -3.470968500933230801e-06 1.800488333924360583e-06
2.670000000000000000e+03 5.205626534352512415e-05 -3.453326550429205146e-06 1.790604664573300312e-06
2.671000000000000000e+03 5.194481325620336337e-05 -3.435466264347330510e-06 1.780784512705586172e-06
2.672000000000000000e+03 5.183276596014373523e-05 -3.417392125694622295e-06 1.771029683910529567e-06
2.673000000000000000e+03 5.172012145060587865e-05 -3.399109912807029434e-06 1.761341199861660389e-06
2.674000000000000000e+03 5.160688052060475965e-05 -3.380625727852730642e-06 1.751719886253562941e-06
2.675000000000000000e+03 5.149304396315531717e-05 -3.361945672999906752e-06 1.742166568780821315e-06
2.676000000000000000e+03 5.137861257127252401e-05 -3.343075850416737751e-06 1.732682073138021508e-06
2.677000000000000000e+03 5.126358713797133943e-05 -3.324022362271403624e-06 1.723267225019747399e-06
2.678000000000000000e+03 5.114796845626670913e-05 -3.304791310732084358e-06 1.713922850120583292e-06
2.679000000000000000e+03 5.103175731917361269e-05 -3.285388797966960785e-06 1.704649774135114548e-06
2.680000000000000000e+03 5.091495451970698226e-05 -3.265820926144210775e-06 1.695448822757925048e-06
2.681000000000000000e+03 5.079756085088179743e-05 -3.246093797432016431e-06 1.686320821683600152e-06
2.682000000000000000e+03 5.067957710571301745e-05 -3.226213513998557738e-06 1.677266596606723741e-06
2.683000000000000000e+03 5.056100407721558125e-05 -3.206186178012013837e-06 1.668286973221881389e-06
2.684000000000000000e+03 5.044184255840446164e-05 -3.186017891640565560e-06 1.659382777223656762e-06
2.685000000000000000e+03 5.032209334229460431e-05 -3.165714757052392046e-06 1.650554834306634800e-06
2.686000000000000000e+03 5.020175722190098886e-05 -3.145282876415673704e-06 1.641803970165400440e-06
2.687000000000000000e+03 5.008083499023856098e-05 -3.124728351898590946e-06 1.633131010494537987e-06
2.688000000000000000e+03 4.995932744032226638e-05 -3.104057285669323332e-06 1.624536780988631954e-06
2.689000000000000000e+03 4.983723536516707108e-05 -3.083275779896051696e-06 1.616022107342267281e-06
2.690000000000000000e+03 4.971455955778795468e-05 -3.062389936746955178e-06 1.607587815250028693e-06
2.691000000000000000e+03 4.959130081119984931e-05 -3.041405858390213763e-06 1.599234730406500706e-06
2.692000000000000000e+03 4.946745991841772780e-05 -3.020329646994008708e-06 1.590963678506267623e-06
2.693000000000000000e+03 4.934303767245654262e-05 -2.999167404726518729e-06 1.582775485243914383e-06
2.694000000000000000e+03 4.921803486633124624e-05 -2.977925233755924658e-06 1.574670976314025499e-06
2.695000000000000000e+03 4.909245229305680470e-05 -2.956609236250406482e-06 1.566650977411185699e-06
2.696000000000000000e+03 4.896629074564818403e-05 -2.935225514378143763e-06 1.558716314229979074e-06
2.697000000000000000e+03 4.883955101712032315e-05 -2.913780170307316911e-06 1.550867812464991198e-06
2.698000000000000000e+03 4.871223390048818810e-05 -2.892279306206105912e-06 1.543106297810806161e-06
2.699000000000000000e+03 4.858434018876674491e-05 -2.870729024242691176e-06 1.535432595962008480e-06
2.700000000000000000e+03 4.845587067497094606e-05 -2.849135426585252265e-06 1.527847532613183092e-06
2.701000000000000000e+03 4.832682615211573724e-05 -2.827504615401969589e-06 1.520351933458914724e-06
2.702000000000000000e+03 4.819720741321611160e-05 -2.805842692861022710e-06 1.512946624193787256e-06
2.703000000000000000e+03 4.806701525128698774e-05 -2.784155761130592462e-06 1.505632430512386472e-06
2.704000000000000000e+03 4.793625045934335200e-05 -2.762449922378857560e-06 1.498410178109295618e-06
2.705000000000000000e+03 4.780491383040014333e-05 -2.740731278773999261e-06 1.491280692679100691e-06
2.706000000000000000e+03 4.767300615747232774e-05 -2.719005932484197126e-06 1.484244799916385146e-06
2.707000000000000000e+03 4.754052823357487128e-05 -2.697279985677631567e-06 1.477303325515734345e-06
2.708000000000000000e+03 4.740748085172271964e-05 -2.675559540522482569e-06 1.470457095171732804e-06
2.709000000000000000e+03 4.727386480493083886e-05 -2.653850699186929271e-06 1.463706934578965036e-06
2.710000000000000000e+03 4.713968088621418818e-05 -2.632159563839152930e-06 1.457053669432015558e-06
2.711000000000000000e+03 4.700493172846074806e-05 -2.610491966675021423e-06 1.450497908032690555e-06
2.712000000000000000e+03 4.686962732405067857e-05 -2.588852660001152929e-06 1.444039389111681412e-06
2.713000000000000000e+03 4.673377950523712029e-05 -2.567246126151857753e-06 1.437677634006901823e-06
2.714000000000000000e+03 4.659740010427326805e-05 -2.545676847461441116e-06 1.431412164056263574e-06
2.715000000000000000e+03 4.646050095341228955e-05 -2.524149306264212477e-06 1.425242500597680780e-06
2.716000000000000000e+03 4.632309388490733895e-05 -2.502667984894478329e-06 1.419168164969065439e-06
2.717000000000000000e+03 4.618519073101160427e-05 -2.481237365686547282e-06 1.413188678508331245e-06
2.718000000000000000e+03 4.604680332397825322e-05 -2.459861930974726676e-06 1.407303562553390619e-06
2.719000000000000000e+03 4.590794349606043995e-05 -2.438546163093323853e-06 1.401512338442156829e-06
2.720000000000000000e+03 4.576862307951136606e-05 -2.417294544376646999e-06 1.395814527512543144e-06
2.721000000000000000e+03 4.562885390658417891e-05 -2.396111557159003877e-06 1.390209651102461774e-06
2.722000000000000000e+03 4.548864780953205299e-05 -2.375001683774702252e-06 1.384697230549826624e-06
2.723000000000000000e+03 4.534801662060816956e-05 -2.353969406558049463e-06 1.379276787192549692e-06
2.724000000000000000e+03 4.520697217206568277e-05 -2.333019207843352428e-06 1.373947842368544457e-06
2.725000000000000000e+03 4.506552629615778066e-05 -2.312155569964921027e-06 1.368709917415724189e-06
2.726000000000000000e+03 4.492369082513762414e-05 -2.291382975257061331e-06 1.363562533672001310e-06
2.727000000000000000e+03 4.478147759125838094e-05 -2.270705906054081102e-06 1.358505212475288877e-06
2.728000000000000000e+03 4.463889842677323908e-05 -2.250128844690288529e-06 1.353537475163499946e-06
2.729000000000000000e+03 4.449596516393534594e-05 -2.229656273499990951e-06 1.348658843074547574e-06
2.730000000000000000e+03 4.435268963499789632e-05 -2.209292674817496132e-06 1.343868837546344820e-06
2.731000000000000000e+03 4.420908367221403084e-05 -2.189042530977112682e-06 1.339166979916804103e-06
2.732000000000000000e+03 4.406515910783695785e-05 -2.168910324313146672e-06 1.334552791523839329e-06
2.733000000000000000e+03 4.392092777411981796e-05 -2.148900537159907136e-06 1.330025793705362708e-06
2.734000000000000000e+03 4.377640150331577886e-05 -2.129017651851700990e-06 1.325585507799287296e-06
2.735000000000000000e+03 4.363159212767804893e-05 -2.109266150722836421e-06 1.321231455143526150e-06
2.736000000000000000e+03 4.348651147945976198e-05 -2.089650516107621194e-06 1.316963157075992327e-06
2.737000000000000000e+03 4.334117139091411282e-05 -2.070175230340362648e-06 1.312780134934599097e-06
2.738000000000000000e+03 4.319558369429424884e-05 -2.050844775755368123e-06 1.308681910057258669e-06
2.739000000000000000e+03 4.304976022185336485e-05 -2.031663634686946231e-06 1.304668003781884524e-06
2.740000000000000000e+03 4.290371280584461499e-05 -2.012636289469404311e-06 1.300737937446389718e-06
2.741000000000000000e+03 4.275745327852117374e-05 -1.993767222437050128e-06 1.296891232388686886e-06
2.742000000000000000e+03 4.261099347213621560e-05 -1.975060915924190597e-06 1.293127409946689296e-06
2.743000000000000000e+03 4.246434521894290826e-05 -1.956521852265134330e-06 1.289445991458309581e-06
2.744000000000000000e+03 4.231752035119442620e-05 -1.938154513794188666e-06 1.285846498261461010e-06
2.745000000000000000e+03 4.217053070114393714e-05 -1.919963382845662217e-06 1.282328451694056429e-06
2.746000000000000000e+03 4.202338810104460878e-05 -1.901952941753861476e-06 1.278891373094008895e-06
2.747000000000000000e+03 4.187610438314962237e-05 -1.884127672853094418e-06 1.275534783799231040e-06
2.748000000000000000e+03 4.172869137971215239e-05 -1.866492058477668594e-06 1.272258205147636346e-06
2.749000000000000000e+03 4.158116092298533946e-05 -1.849050580961892828e-06 1.269061158477137446e-06
2.750000000000000000e+03 4.143352512477003753e-05 -1.831807150331300501e-06 1.265943039633125131e-06
2.751000000000000000e+03 4.128579721505769659e-05 -1.814763387376334446e-06 1.262902742490900704e-06
2.752000000000000000e+03 4.113799070338743254e-05 -1.797920340578663963e-06 1.259939035433243414e-06
2.753000000000000000e+03 4.099011909929836130e-05 -1.781279058419958350e-06 1.257050686842932087e-06
2.754000000000000000e+03 4.084219591232957845e-05 -1.764840589381886484e-06 1.254236465102746183e-06
2.755000000000000000e+03 4.069423465202022023e-05 -1.748605981946118297e-06 1.251495138595464528e-06
2.756000000000000000e+03 4.054624882790938901e-05 -1.732576284594322878e-06 1.248825475703866158e-06
2.757000000000000000e+03 4.039825194953619391e-05 -1.716752545808169737e-06 1.246226244810730746e-06
2.758000000000000000e+03 4.025025752643975762e-05 -1.701135814069327113e-06 1.243696214298836695e-06
2.759000000000000000e+03 4.010227906815919607e-05 -1.685727137859465153e-06 1.241234152550963252e-06
2.760000000000000000e+03 3.995433008423359805e-05 -1.670527565660253367e-06 1.238838827949890091e-06
2.761000000000000000e+03 3.980642408420209980e-05 -1.655538145953360418e-06 1.236509008878395613e-06
2.762000000000000000e+03 3.965857457760381725e-05 -1.640759927220456454e-06 1.234243463719259068e-06
2.763000000000000000e+03 3.951079507397784596e-05 -1.626193957943209501e-06 1.232040960855259491e-06
2.764000000000000000e+03 3.936309908286330864e-05 -1.611841286603289918e-06 1.229900268669176768e-06
2.765000000000000000e+03 3.921550011379932118e-05 -1.597702961682366791e-06 1.227820155543789089e-06
2.766000000000000000e+03 3.906801167632499951e-05 -1.583780031662108785e-06 1.225799389861875491e-06
2.767000000000000000e+03 3.892064727997943921e-05 -1.570073545024186045e-06 1.223836740006215646e-06
2.768000000000000000e+03 3.877342043430176974e-05 -1.556584550250267022e-06 1.221930974359588803e-06
2.769000000000000000e+03 3.862634464883110702e-05 -1.543314095822021863e-06 1.220080861304773364e-06
2.770000000000000000e+03 3.847943343310654662e-05 -1.530263230221119019e-06 1.218285169224548789e-06
2.771000000000000000e+03 3.833270029666721801e-05 -1.517433001929228637e-06 1.216542666501694117e-06
2.772000000000000000e+03 3.818615874905223711e-05 -1.504824459428019168e-06 1.214852121518988383e-06
2.773000000000000000e+03 3.803982229980069950e-05 -1.492438651199160546e-06 1.213212302659210838e-06
2.774000000000000000e+03 3.789370445845173464e-05 -1.480276625724321647e-06 1.211621978305140517e-06
2.775000000000000000e+03 3.774781873454444489e-05 -1.468339431485172192e-06 1.210079916839556670e-06
2.776000000000000000e+03 3.760217863761794617e-05 -1.456628116963380846e-06 1.208584886645238335e-06
2.777000000000000000e+03 3.745679767721135439e-05 -1.445143730640617543e-06 1.207135656104963913e-06
2.778000000000000000e+03 3.731168936286377867e-05 -1.433887320998551369e-06 1.205730993601513499e-06
2.779000000000000000e+03 3.716686720411434849e-05 -1.422859936518850988e-06 1.204369667517665920e-06
2.780000000000000000e+03 3.702234471050215266e-05 -1.412062625683186758e-06 1.203050446236200001e-06
2.781000000000000000e+03 3.687813539156632064e-05 -1.401496436973227342e-06 1.201772098139895202e-06
2.782000000000000000e+03 3.673425275684595478e-05 -1.391162418870642039e-06 1.200533391611530137e-06
2.783000000000000000e+03 3.659071031588018456e-05 -1.381061619857099937e-06 1.199333095033884266e-06
2.784000000000000000e+03 3.644752157820809878e-05 -1.371195088414270969e-06 1.198169976789736840e-06
2.785000000000000000e+03 3.630470005336884046e-05 -1.361563873023824011e-06 1.197042805261866259e-06
2.786000000000000000e+03 3.616225925090149840e-05 -1.352169022167428361e-06 1.195950348833052619e-06
2.787000000000000000e+03 3.602021268034519529e-05 -1.343011584326753318e-06 1.194891375886074111e-06
2.788000000000000000e+03 3.587857385123904705e-05 -1.334092607983468393e-06 1.193864654803710407e-06
2.789000000000000000e+03 3.573735540089657191e-05 -1.325412632723053291e-06 1.192868961552685825e-06
2.790000000000000000e+03 3.559656647772891768e-05 -1.316970162546230397e-06 1.191903102435508133e-06
2.791000000000000000e+03 3.545621535792162774e-05 -1.308763192557534198e-06 1.190965891338629320e-06
2.792000000000000000e+03 3.531631031766025900e-05 -1.300789717861497275e-06 1.190056142148503072e-06
2.793000000000000000e+03 3.517685963313037516e-05 -1.293047733562652630e-06 1.189172668751581801e-06
2.794000000000000000e+03 3.503787158051751958e-05 -1.285535234765534751e-06 1.188314285034318133e-06
2.795000000000000000e+03 3.489935443600724241e-05 -1.278250216574676429e-06 1.187479804883165328e-06
2.796000000000000000e+03 3.476131647578510733e-05 -1.271190674094610880e-06 1.186668042184576012e-06
2.797000000000000000e+03 3.462376597603665772e-05 -1.264354602429871742e-06 1.185877810825002810e-06
2.798000000000000000e+03 3.448671121294745727e-05 -1.257739996684992656e-06 1.185107924690898983e-06
2.799000000000000000e+03 3.435016046270304935e-05 -1.251344851964506413e-06 1.184357197668716943e-06
2.800000000000000000e+03 3.421412200148899087e-05 -1.245167163372947076e-06 1.183624443644909952e-06
2.801000000000000000e+03 3.407860410549083197e-05 -1.239204926014847860e-06 1.182908476505930635e-06
2.802000000000000000e+03 3.394361505089412957e-05 -1.233456134994741557e-06 1.182208110138231405e-06
2.803000000000000000e+03 3.380916311388443383e-05 -1.227918785417162654e-06 1.181522158428265735e-06
2.804000000000000000e+03 3.367525657064730164e-05 -1.222590872386643519e-06 1.180849435262486039e-06
2.805000000000000000e+03 3.354190369736828316e-05 -1.217470391007718215e-06 1.180188754527345364e-06
2.806000000000000000e+03 3.340911277023292852e-05 -1.212555336384919745e-06 1.179538930109296336e-06
